1-2;Estructural;Fragmentada;Viruta;Bote_Fragmentado;Escarpa;Conos_y_Tortas;ARRABIO;1-2_Importacion;Estanada;Otras_Chatarras;Cargo_Total;SalidaHornoCucharaTemp;TiempoOnTotal;TiempoOffTotal;OxigenoMecheros;GasMecheros;GrafitoTotal;OxigenCojetTotal;SecuenciaEsPrimera_num;PotenciaActiva
63.293;15.414;14.882;11.863;8.172;3.158;0.0;0.0;17.416;4.102;0.0;138.299;1591.0;2455;94;7;0;149;2111;0;48810
53.854;14.801;19.342;10.701;8.907;4.264;0.0;0.0;12.891;3.733;0.0;128.493;1595.0;2621;137;54;23;363;2518;0;54060
67.735;15.381;21.686;4.443;5.76;0.96;0.0;0.0;16.355;5.784;0.0;138.106;1604.0;2399;558;66;29;149;2145;0;49035
34.556;14.774;10.438;5.789;0.0;5.122;0.0;0.0;0.0;5.969;0.0;76.649;1580.0;1355;590;6;0;276;1674;0;30735
57.232;13.705;26.421;13.0;4.807;3.136;0.0;0.0;15.615;6.164;0.0;140.079;1623.0;3687;423;9;0;467;1413;1;73005
66.697;14.074;15.973;11.002;6.871;0.0;0.0;0.0;15.913;8.252;0.0;138.783;1595.0;2551;94;0;0;288;2151;0;52590
66.642;13.922;18.652;11.963;6.62;0.0;0.0;0.0;13.749;6.196;0.0;137.743;1596.0;2419;237;7;0;225;2350;0;50220
68.208;15.762;16.349;14.645;3.528;0.0;0.0;0.0;14.231;5.621;0.0;138.345;1593.0;2607;220;8;0;368;2489;0;52065
62.931;15.555;16.93;13.703;9.462;0.0;0.0;0.0;9.576;5.268;0.0;133.424;1597.0;2537;162;8;0;229;2388;0;50025
65.336;13.96;21.367;12.145;10.518;0.0;0.0;0.0;10.802;3.478;0.0;137.606;1585.0;2469;226;9;0;238;2323;0;50115
59.994;17.221;14.534;12.058;7.633;0.0;0.0;0.0;12.755;4.172;0.0;128.369;1596.0;2458;88;6;0;258;2374;0;50040
59.994;17.221;14.534;12.058;7.633;0.0;0.0;0.0;12.755;4.172;0.0;128.369;1596.0;2458;88;6;0;258;2374;0;50040
47.445;16.8;23.481;12.132;9.049;0.0;0.0;0.0;13.531;4.438;0.0;126.877;1599.0;2497;412;7;0;176;2616;0;50040
50.196;15.18;26.599;9.07;9.048;5.187;0.0;0.0;15.032;4.823;0.0;135.136;1599.0;2557;426;8;0;270;3282;0;52560
32.488;14.655;23.712;11.287;8.733;3.689;0.0;0.0;13.578;4.232;0.0;112.373;1583.0;1898;801;7;0;603;2985;0;37980
59.281;16.179;25.949;11.711;11.231;6.131;0.0;0.0;19.453;5.7;0.0;155.634;1620.0;3586;350;78;35;752;1610;1;71055
64.353;12.132;22.351;13.432;7.682;3.272;0.0;0.0;13.175;2.442;0.0;138.836;1597.0;2520;117;7;0;276;2342;0;52560
61.623;16.331;22.877;13.562;4.443;4.753;0.0;0.0;11.356;3.217;0.0;138.163;1593.0;2582;617;8;0;395;2384;0;52845
53.101;16.667;23.817;12.284;9.294;4.405;0.0;0.0;13.352;5.577;0.0;138.498;1594.0;2599;145;7;0;376;2430;0;52560
54.087;13.515;25.115;14.774;7.617;3.858;0.0;0.0;14.573;5.697;0.0;139.237;1585.0;2472;474;7;0;228;2216;0;50550
54.087;13.515;25.115;14.774;7.617;3.858;0.0;0.0;14.573;5.697;0.0;139.237;1585.0;2472;474;7;0;228;2216;0;50550
55.336;13.52;23.593;13.69;11.4;3.63;0.0;0.0;12.142;4.525;0.0;137.837;1592.0;2393;772;9;0;172;2144;0;49065
55.125;14.986;19.44;10.693;10.388;5.502;0.0;0.0;10.948;3.7;0.0;130.783;1606.0;2365;80;52;22;332;2337;0;49080
65.059;12.682;21.351;10.285;7.165;4.064;0.0;0.0;7.33;2.396;0.0;130.334;1612.0;2391;2300;75;32;222;2116;0;50085
55.922;14.605;30.505;10.23;10.6;2.973;0.0;0.0;14.036;0.0;0.0;138.874;1610.0;2548;1135;82;37;95;2330;0;51570
27.667;15.956;14.801;7.21;0.0;0.0;0.0;0.0;0.0;4.454;0.0;70.089;1580.0;1476;83;26;11;220;1348;0;33060
68.471;13.276;11.229;11.755;7.72;4.726;0.0;0.0;15.854;5.605;0.0;138.636;1595.0;2565;198;7;0;364;2413;0;52530
70.702;13.889;11.725;9.662;8.7;5.192;0.0;0.0;14.223;3.776;0.0;137.869;1594.0;2512;91;7;0;365;2330;0;51570
67.031;15.0;19.48;5.945;7.835;0.0;24.0;0.0;15.794;0.0;0.0;155.085;1619.0;3572;210;10;0;180;1162;1;71475
61.849;14.399;18.53;12.195;8.358;3.776;0.0;0.0;14.422;5.176;0.0;138.705;1607.0;2748;878;10;0;413;2773;0;59025
56.518;15.566;19.265;12.673;9.925;6.972;0.0;0.0;14.15;3.776;0.0;138.843;1600.0;2526;111;9;0;336;2367;0;52560
58.963;13.9;22.641;12.756;8.025;5.36;0.0;0.0;13.458;3.424;0.0;138.526;1603.0;2596;119;9;0;330;2527;0;53115
56.167;13.66;17.677;11.524;10.52;6.871;0.0;0.0;16.38;6.021;0.0;138.818;1595.0;2332;68;8;0;109;2486;0;49020
57.611;12.408;21.187;12.532;10.921;5.366;0.0;0.0;13.807;4.731;0.0;138.563;1591.0;2433;68;7;0;219;2634;0;50535
58.962;14.678;18.957;13.631;9.137;4.361;0.0;0.0;14.361;4.726;0.0;138.812;1589.0;2447;71;7;0;183;2659;0;50550
59.847;13.33;20.552;11.883;9.288;5.539;0.0;0.0;13.682;4.481;0.0;138.603;1588.0;2337;307;8;0;193;2648;0;49020
63.338;12.451;19.731;12.715;4.78;5.215;0.0;0.0;16.59;3.92;0.0;138.741;1592.0;163;74;7;0;210;2547;0;49065
45.974;14.62;44.526;12.356;9.222;2.899;0.0;0.0;15.184;5.724;0.0;150.506;1614.0;1983;632;28;0;735;2161;1;88050
47.582;12.996;16.033;9.346;4.991;0.0;0.0;0.0;15.929;7.056;0.0;113.934;1595.0;1926;1273;9;0;284;2031;0;41040
54.892;20.741;17.834;11.523;6.609;4.997;0.0;0.0;15.555;6.391;0.0;138.541;1587.0;2422;71;7;0;200;2340;0;51570
60.689;14.662;19.682;9.829;11.149;4.813;0.0;0.0;13.488;4.557;0.0;138.867;1592.0;2430;150;7;0;224;2309;0;51030
56.335;15.001;20.732;11.533;9.816;5.796;0.0;0.0;13.627;5.746;0.0;138.584;1589.0;2371;198;7;0;118;2409;0;49125
57.534;14.667;21.494;11.995;8.719;2.651;0.0;0.0;15.181;6.147;0.0;138.387;1579.0;2427;142;7;0;177;2439;0;50550
55.807;15.978;21.865;10.673;10.78;3.412;0.0;0.0;13.573;6.348;0.0;138.436;1580.0;2427;68;7;0;125;2282;0;49035
65.741;14.771;18.581;10.525;8.344;3.256;0.0;0.0;13.515;3.904;0.0;138.637;1582.0;2334;71;8;0;93;2235;0;49050
65.741;14.771;18.581;10.525;8.344;3.256;0.0;0.0;13.515;3.904;0.0;138.637;1582.0;2334;71;8;0;93;2235;0;49050
51.402;13.857;24.126;11.493;9.784;3.532;0.0;0.0;13.774;4.818;0.0;132.786;1586.0;2337;727;97;36;127;2208;0;49065
51.987;13.806;21.226;10.41;8.589;7.067;0.0;0.0;17.329;6.05;0.0;136.466;1581.0;2334;96;96;36;125;2240;0;49035
39.035;11.198;24.211;12.19;3.158;5.138;0.0;0.0;15.609;4.997;0.0;115.535;1569.0;2056;134;66;24;353;2110;0;45060
57.794;11.67;28.272;11.33;9.86;5.7;0.0;0.0;16.48;4.747;0.0;145.854;1614.0;3451;679;11;0;173;1120;1;67530
57.399;13.377;17.847;12.928;12.468;4.17;0.0;0.0;15.517;5.014;0.0;138.722;1598.0;2348;71;0;0;77;2140;0;49035
57.329;14.611;20.227;12.622;10.197;5.415;0.0;0.0;13.17;5.165;0.0;138.735;1587.0;2461;71;7;0;190;2342;0;51540
55.395;16.599;16.802;11.356;10.444;6.713;0.0;0.0;16.157;4.965;0.0;138.429;1595.0;2433;71;7;0;187;2322;0;50550
55.595;15.783;17.415;13.192;11.335;3.83;0.0;0.0;16.464;4.812;0.0;138.427;1580.0;2402;88;7;0;133;2184;0;49065
53.77;13.819;19.066;14.141;10.488;2.831;0.0;0.0;17.948;6.452;0.0;138.512;1584.0;2360;68;8;0;247;2238;0;50550
58.065;15.001;18.403;13.169;9.473;3.603;0.0;0.0;16.072;5.089;0.0;138.875;1581.0;2382;94;8;0;177;2236;0;49035
57.222;13.191;20.808;12.56;8.876;4.835;0.0;0.0;16.114;4.66;0.0;138.267;1580.0;2413;68;8;0;160;2209;0;49050
57.178;14.252;19.672;13.985;7.061;4.064;0.0;0.0;17.656;4.574;0.0;138.443;1568.0;2391;97;7;0;146;2238;0;49080
56.729;13.58;20.341;11.289;10.368;5.23;0.0;0.0;15.924;4.84;0.0;138.301;1584.0;2396;1078;10;0;132;2107;0;49080
51.594;15.186;23.55;11.099;4.404;5.18;0.0;0.0;18.407;6.2;0.0;135.622;1575.0;2056;1058;10;0;98;2255;0;49065
63.198;13.28;19.867;12.002;12.087;5.46;0.0;0.0;15.002;5.014;0.0;145.909;1617.0;3398;146;9;0;122;1074;0;65580
50.706;19.64;20.346;10.694;10.2;7.943;0.0;0.0;13.325;5.74;0.0;138.595;1594.0;2481;131;8;0;164;2357;0;51030
48.118;14.611;17.578;12.646;8.303;5.469;0.0;0.0;16.05;5.572;0.0;128.346;1596.0;2528;550;9;0;113;2428;0;52530
53.566;16.039;18.94;11.07;9.783;6.631;0.0;0.0;18.772;3.98;0.0;138.783;1602.0;2410;65;7;0;112;2327;0;50565
66.792;14.318;19.196;11.297;7.807;3.147;0.0;0.0;13.725;2.284;0.0;138.567;1586.0;2396;65;7;0;77;2313;0;49050
58.365;13.361;19.894;11.438;9.202;3.337;0.0;0.0;18.582;4.655;0.0;138.833;1591.0;2391;68;7;0;124;2229;0;48855
60.609;13.699;22.711;12.683;4.274;4.812;0.0;0.0;16.17;3.89;0.0;138.849;1582.0;2340;68;7;0;150;2258;0;49020
54.238;15.614;18.019;14.844;8.664;5.815;0.0;0.0;15.929;5.374;0.0;138.497;1580.0;2509;1601;11;0;205;2485;0;51585
54.742;14.166;21.403;12.893;11.591;5.436;0.0;0.0;13.469;4.427;0.0;138.129;1614.0;2317;68;7;0;176;2166;0;48840
51.345;14.912;17.863;15.053;9.299;6.272;0.0;0.0;17.763;5.858;0.0;138.365;1575.0;2377;68;9;0;224;2179;0;49035
50.801;13.624;20.71;10.522;9.649;5.67;0.0;0.0;17.651;3.885;0.0;132.508;1574.0;2346;80;7;0;127;2160;0;48300
43.482;15.751;23.727;14.057;9.89;5.37;0.0;0.0;16.63;4.034;0.0;132.938;1575.0;2357;71;7;0;175;2175;0;49020
56.048;11.573;19.731;11.125;9.326;7.69;0.0;0.0;16.584;3.32;0.0;135.4;1577.0;2399;71;9;0;124;2094;0;49050
57.738;13.214;22.245;9.65;9.5;3.348;0.0;0.0;13.499;5.738;0.0;134.932;1579.0;2357;71;0;35;153;2129;0;49050
55.264;17.421;19.814;10.329;9.953;7.205;0.0;0.0;12.568;2.469;0.0;135.021;1572.0;2346;144;99;36;160;2124;0;49050
49.16;13.334;25.556;11.139;12.961;6.141;0.0;0.0;13.347;5.395;0.0;137.033;1571.0;2303;105;95;35;149;2099;0;49050
61.87;12.218;17.296;11.284;10.034;4.83;0.0;0.0;17.895;0.0;0.0;135.427;1568.0;2332;392;96;35;182;2121;0;49050
49.131;13.192;23.325;12.409;8.334;5.62;0.0;0.0;19.076;4.562;0.0;135.649;1576.0;2331;77;97;36;219;2124;0;49095
56.846;15.311;19.0;11.717;8.547;6.0;0.0;0.0;14.617;3.814;0.0;135.852;1575.0;2315;88;95;36;140;2128;0;49080
53.537;10.796;19.017;12.733;9.842;8.357;0.0;0.0;14.936;5.76;0.0;134.98;1572.0;2362;68;96;36;210;2198;0;49230
47.564;10.574;24.142;10.006;10.954;6.88;0.0;0.0;16.64;4.064;0.0;130.823;1570.0;2301;74;94;35;178;2104;0;49005
50.175;13.894;23.911;11.744;7.954;7.432;0.0;0.0;16.233;4.644;0.0;135.988;1563.0;2323;648;97;36;168;2108;0;49095
58.222;12.527;19.906;9.555;10.219;5.784;0.0;0.0;15.908;6.418;0.0;138.539;1563.0;2334;130;95;36;183;2143;0;49095
56.801;12.201;19.202;11.96;10.054;6.697;0.0;0.0;14.578;6.517;0.0;138.01;1561.0;2436;83;99;37;246;2274;0;50550
55.996;12.49;22.029;13.148;8.651;5.398;0.0;0.0;16.628;4.481;0.0;138.818;1567.0;2289;71;94;35;178;2113;0;49110
56.133;13.714;17.705;11.251;9.255;6.207;0.0;0.0;18.501;5.232;0.0;137.999;1568.0;2317;74;96;36;210;2123;0;49080
56.834;14.627;17.171;14.807;9.223;4.552;0.0;0.0;16.525;4.981;0.0;138.72;1560.0;2405;122;97;37;168;2206;0;49050
56.083;14.046;12.103;13.407;8.599;4.851;0.0;0.0;17.377;6.25;0.0;132.718;1566.0;2298;74;96;36;141;2072;0;48045
51.601;15.555;22.299;10.564;10.214;3.06;0.0;0.0;13.116;4.471;0.0;130.878;1561.0;2098;71;17;4;81;1832;0;45990
55.209;16.3;9.99;16.35;7.737;3.914;0.0;0.0;15.409;5.39;0.0;130.297;1577.0;2028;147;10;0;84;1712;0;44505
54.265;13.358;16.488;13.069;9.555;4.259;0.0;0.0;14.193;5.241;0.0;130.428;1565.0;2104;448;8;0;101;1749;0;45570
57.156;14.776;15.196;11.741;8.523;3.109;0.0;0.0;15.663;3.898;0.0;130.062;1562.0;2188;65;100;32;108;1865;0;46065
58.692;16.553;20.08;11.311;7.214;4.302;0.0;0.0;13.382;4.324;0.0;135.86;1564.0;2247;71;7;0;123;2002;0;47565
56.332;13.802;18.353;14.062;8.518;3.158;0.0;0.0;16.037;5.477;0.0;135.74;1563.0;2222;133;7;0;181;2035;0;47565
53.576;13.363;23.047;13.34;8.52;3.906;0.0;0.0;13.382;6.663;0.0;135.799;1570.0;2258;192;7;0;128;2232;0;47040
55.895;14.678;21.772;10.669;6.543;3.648;0.0;0.0;16.717;5.189;0.0;135.109;1570.0;2320;65;7;0;98;2078;0;47040
64.511;12.771;21.605;12.508;4.475;3.868;0.0;0.0;15.62;4.693;0.0;140.051;1569.0;2331;68;7;0;191;2167;0;49065
69.699;15.865;15.603;9.214;5.003;0.0;0.0;0.0;15.668;3.669;0.0;134.723;1579.0;2239;68;7;0;96;2051;0;47040
53.141;18.816;22.907;11.168;6.065;4.94;0.0;0.0;17.471;2.707;0.0;137.215;1578.0;2253;544;8;0;162;2056;0;48075
61.489;14.07;23.59;10.801;4.481;5.575;0.0;0.0;11.236;7.252;0.0;138.496;1573.0;2222;446;8;0;106;2239;0;48045
55.869;13.504;22.77;13.964;4.653;4.671;0.0;0.0;18.228;5.105;0.0;138.766;1579.0;2278;294;7;0;103;2080;0;47550
60.079;12.257;23.178;11.226;4.606;4.796;0.0;0.0;16.217;6.481;0.0;138.838;1571.0;2180;313;8;0;135;2022;0;47580
50.776;16.501;19.523;12.282;8.99;7.173;0.0;0.0;16.597;6.213;0.0;138.055;1560.0;2216;94;11;0;163;2043;0;47010
47.877;17.494;17.582;10.371;9.327;6.2;0.0;0.0;16.309;5.842;0.0;131.002;1573.0;2115;291;10;0;186;2201;0;47100
51.479;16.087;19.348;14.325;11.717;3.662;0.0;0.0;13.0;6.191;0.0;135.808;1575.0;2182;80;7;0;158;2271;0;48120
50.123;14.712;17.985;12.743;12.495;4.102;0.0;0.0;15.973;7.446;0.0;135.579;1583.0;2101;71;7;0;175;2121;0;46605
59.108;13.884;18.159;10.191;9.055;6.1;0.0;0.0;15.191;3.451;0.0;135.14;1570.0;2256;184;8;0;161;2284;0;47610
56.881;14.74;18.645;9.556;13.027;5.024;0.0;0.0;15.431;5.073;0.0;138.375;1572.0;2219;85;6;0;167;2276;0;47595
48.312;15.197;21.713;13.181;9.072;5.371;0.0;0.0;14.336;3.641;0.0;130.823;1588.0;2115;1734;34;12;40;2050;0;44010
25.879;13.686;14.014;13.213;5.1;4.533;0.0;0.0;9.744;4.277;0.0;90.446;1580.0;1685;185;5;0;377;2103;0;34575
61.452;14.589;22.63;13.114;4.975;4.362;0.0;0.0;13.403;4.091;0.0;138.616;1567.0;2225;299;14;0;164;2040;0;47580
55.015;13.758;23.57;10.03;8.675;6.35;0.0;0.0;16.527;5.586;0.0;139.51;1571.0;2247;139;23;0;200;2239;0;47550
51.605;17.573;19.825;12.379;9.737;2.062;0.0;0.0;19.776;5.93;0.0;138.888;1574.0;2267;85;7;0;199;2360;0;49140
49.668;13.567;19.839;10.347;14.135;6.153;0.0;0.0;17.242;0.0;0.0;130.953;1572.0;2135;94;7;0;147;2195;0;47250
59.7;14.589;18.711;9.382;12.272;2.219;0.0;0.0;18.215;0.0;0.0;135.089;1568.0;2112;68;7;0;77;2150;0;47055
55.926;16.011;24.204;13.622;8.899;5.575;0.0;0.0;15.571;5.417;0.0;145.223;1565.0;2419;74;68;31;131;2369;0;49050
51.353;16.189;21.659;10.899;8.183;4.997;0.0;0.0;17.102;5.377;0.0;135.757;1567.0;2166;77;71;33;65;2229;0;47145
51.529;13.959;19.022;13.56;5.979;3.987;0.0;0.0;15.929;6.704;0.0;130.669;1578.0;2126;198;71;33;82;2380;0;45570
54.534;13.45;12.083;11.514;10.798;4.964;0.0;0.0;18.245;4.633;0.0;130.222;1575.0;2222;71;7;0;239;2180;0;47085
