Date,Average temperature,Precipitation,Average wind speed,Wind gust,Maximum pressure,NO2,O3
24/01/2009,7.8,0,6.1,21.7,939.8,53.31999969,45.50999832
25/01/2009,5.7,2.9,1.7,12.8,934.8,66.05000305,37.68000031
26/01/2009,4.7,0,3.3,13.6,938.2,50.20999908,56.04999924
27/01/2009,7.6,0,4.2,12.5,941.7,54.50999832,25.59000015
28/01/2009,9.9,0.2,2.5,9.2,941.6,54.65999985,18.87000084
29/01/2009,12.6,3.3,2.5,9.7,940.3,31.81999969,50.88999939
30/01/2009,9.5,0.2,0.8,4.4,938.8,34.83000183,41.90999985
31/01/2009,6.9,1.6,3.9,12.2,929.9,16.78000069,66.05999756
01/02/2009,2.3,23.1,1.9,8.6,926.8,22.79000092,50.40000153
02/02/2009,4.8,4.4,1.9,7.8,919.8,24.37000084,60.04000092
03/02/2009,3.9,2.8,2.5,10,924.7,13.35000038,70.18000031
04/02/2009,7.2,3.6,3.6,15.8,923.5,25.42000008,58.83000183
05/02/2009,5.8,4.8,1.7,7.5,922.3,26.43000031,47.31000137
06/02/2009,3.4,2,3.6,15,924,35.00999832,51.75999832
07/02/2009,3.7,0,3.6,13.1,932.3,90.06999969,12.68999958
08/02/2009,5.7,0,3.3,13.9,940.4,74.98999786,27.12000084
09/02/2009,8.8,0.1,3.1,11.4,942.2,51.93000031,21.32999992
10/02/2009,9,0,3.9,13.1,947.2,38.25,27.45000076
11/02/2009,7.2,0,2.2,8.9,947.9,60.24000168,29
12/02/2009,8,0,1.4,11.1,944.8,0,0
13/02/2009,8.4,0,1.1,7.2,942.9,64.20999908,31.11000061
14/02/2009,8.6,0,0.8,7.5,941.1,62.75999832,28.68000031
15/02/2009,8.5,0,1.4,8.3,943.5,46.06000137,26.32999992
16/02/2009,7,0,1.4,5.8,944.6,25.47999954,72.20999908
17/02/2009,8.2,0,1.9,7.8,946,22.20999908,66.88999939
18/02/2009,9.6,0,1.4,7.8,944,69.09999847,25.12999916
19/02/2009,9.4,0,1.4,7.2,943.4,46.75,68.44999695
20/02/2009,8.2,0,2.8,8.6,948.4,67.26999664,46.59999847
21/02/2009,9.2,0,1.1,7.5,950.1,100.5999985,31.36000061
22/02/2009,9.4,0,1.7,7.8,951.1,49.5,48.90999985
23/02/2009,10.8,0,0.8,5.3,947.1,26.04999924,66.19999695
24/02/2009,11.2,0,1.1,5.3,940.8,17.34000015,62.90999985
25/02/2009,10.8,0,1.4,6.7,948.7,27.77000046,36.99000168
26/02/2009,10.8,0,1.4,5,949.7,37.75,62.04999924
27/02/2009,11.2,0,1.1,5.3,944.4,48.56000137,54.04999924
28/02/2009,10.4,0.7,1.9,5.8,937.3,49.88999939,36.06999969
01/03/2009,9.6,0.9,3.3,10.6,937.5,50.50999832,30.12999916
02/03/2009,8.4,1.5,0.8,9.2,939.6,34.06000137,60.20999908
03/03/2009,7.3,1.3,2.5,9.4,939,24.05999947,69.19000244
04/03/2009,8.1,2.2,4.2,18.6,932.3,58.68999863,45.91999817
05/03/2009,6.6,0.4,5,19.7,930.4,88.75,21.79999924
06/03/2009,9.4,0,4.4,12.8,936,76.34999847,47.54999924
07/03/2009,13,0,2.8,10.3,943.1,109.1999969,35.93000031
08/03/2009,12.4,0,0.8,7.5,943,95.33000183,48.75999832
09/03/2009,12.9,0,1.7,14.2,944.5,52.59000015,55.02000046
10/03/2009,12.6,0,1.1,6.1,946.3,35.56999969,71.94999695
11/03/2009,14.6,0,1.1,7.8,946.2,22.06999969,65.15000153
12/03/2009,14.2,0,1.4,7.2,946.6,23.51000023,73.43000031
13/03/2009,15.3,0,1.1,10.8,946.7,52.79000092,46.86999893
14/03/2009,16,0,1.1,7.5,945.4,38.54000092,54.34999847
15/03/2009,16.9,0,4.4,8.3,945.8,62.63000107,50.18999863
16/03/2009,16.3,0,0.8,10.8,947.5,87.75,53.06000137
17/03/2009,13.7,0,1.9,6.7,949.4,57.52000046,65.25
18/03/2009,13.2,0,1.7,5.8,947.7,84.94000244,26.38999939
19/03/2009,14,0,1.1,5,942.8,56.75,43.79000092
20/03/2009,16.8,0,1.7,10.3,940.8,90.76000214,27.36000061
21/03/2009,14.4,0,1.4,9.2,942.5,67.55000305,38.45000076
22/03/2009,12.6,0,1.7,10,947.2,44.90999985,44.15000153
23/03/2009,14,0,1.9,8.9,945.9,39.40999985,55.59000015
24/03/2009,14.9,0,1.9,10.3,941.1,30.51000023,64.79000092
25/03/2009,12.2,0,1.1,8.3,940.3,43.06999969,60.36999893
26/03/2009,14.6,0,2.2,6.9,940.1,51.40999985,57.88000107
27/03/2009,15.9,0,1.9,10.8,937.3,105.5999985,24.42000008
28/03/2009,11.3,2.1,2.8,16.9,928.4,122.5,23.11000061
29/03/2009,7.5,0,4.2,12.5,932.5,119.8000031,28.20999908
30/03/2009,7.4,1.2,3.1,12.5,937.2,43.45000076,54.84999847
31/03/2009,8.6,0,2.2,9.7,936.9,41.56000137,52.81000137
01/04/2009,9.4,0,1.1,8.9,936.5,58.40000153,44.59000015
02/04/2009,11.6,0,1.7,6.4,938.8,74.29000092,47.09000015
03/04/2009,14.4,0,1.9,8.6,941.7,89.58999634,44.09000015
04/04/2009,15.7,0,1.7,7.5,943.5,115.6999969,33.63000107
05/04/2009,16.8,0,2.8,9.4,943,136.6999969,18.04999924
06/04/2009,15.7,0,2.5,12.8,939.3,65.90000153,58.06000137
07/04/2009,12.2,0,2.8,12.5,940.4,48.24000168,47.40000153
08/04/2009,11.4,0,1.4,5.8,941.5,65.83999634,25.19000053
09/04/2009,14.3,1.3,2.2,8.3,938.9,59.04999924,33.68999863
10/04/2009,9.8,2.1,4.2,13.9,930.4,70.73000336,29.61000061
11/04/2009,8,0,1.4,9.2,935.1,76.33999634,41.86999893
12/04/2009,9.3,0,2.8,11.4,937.3,116.1999969,31.38999939
13/04/2009,11.4,0,1.7,8.6,937.5,78.87999725,44.47000122
14/04/2009,9.6,5,2.5,10,933.1,44.29000092,59.75999832
15/04/2009,8.9,1.5,4.2,12.2,932.3,62.86000061,40.06000137
16/04/2009,9.1,0.6,3.3,13.3,936.7,37.95999908,48.06000137
17/04/2009,8.3,0.2,1.1,7.8,938.7,81.22000122,39.70999908
18/04/2009,11.4,2.5,1.9,8.6,938.2,77.43000031,45.27000046
19/04/2009,12.1,1.3,1.7,11.1,944.5,117.4000015,28.88999939
20/04/2009,13.4,0,1.7,9.7,945.4,82.73999786,35.13999939
21/04/2009,13.8,0,1.4,9.7,946.1,35.52000046,58.02999878
22/04/2009,14.4,0,1.7,8.9,946.1,35.29000092,48.22000122
23/04/2009,16.9,0,2.2,6.9,943.8,45.25999832,61.18000031
24/04/2009,18.4,0,2.2,9.2,940.1,84.43000031,33.72999954
25/04/2009,14.6,0,3.1,12.5,932.2,58.97000122,41.97000122
26/04/2009,10.8,1.3,2.5,9.7,936.6,94.30999756,49.88999939
27/04/2009,12.4,0,2.5,10,937.8,54.27000046,53.16999817
28/04/2009,14.6,0,3.9,12.2,938,42.93000031,71.15000153
29/04/2009,15,0,2.8,9.2,941.2,96.34999847,37.43000031
30/04/2009,13.2,2,3.1,9.2,941.6,117.5999985,24.57999992
01/05/2009,13.9,0,3.9,12.8,947.9,90.69000244,42.36999893
02/05/2009,16.2,0,1.7,10,949,65.73999786,32.56999969
03/05/2009,18.5,0,1.7,9.4,946.8,91.69999695,24.28000069
04/05/2009,18.8,0,1.9,11.4,947.2,41.29000092,66.20999908
05/05/2009,18.8,0,3.1,10,946.3,46.04999924,55.43999863
06/05/2009,21.9,0,1.9,7.8,945.9,93.69000244,15.10999966
07/05/2009,22.6,0,2.8,9.2,943,47.95999908,48.59999847
08/05/2009,22.3,0,2.8,9.2,939.6,43.47999954,60.59000015
09/05/2009,19.6,5.9,2.5,17.5,939.5,97.06999969,38.70000076
10/05/2009,17.3,1.6,1.4,10,938,68.69000244,38.38999939
11/05/2009,17.6,0,3.9,14.7,936.5,49.09999847,64.98000336
12/05/2009,17.6,0,1.7,8.9,937.2,52.56999969,59.02999878
13/05/2009,16.7,0,2.2,9.2,937.8,137.8999939,26.53000069
14/05/2009,15.8,0,2.8,12.2,937.5,53.93999863,49.43999863
15/05/2009,15.4,0,1.7,8.9,939.6,54.29000092,41.20000076
16/05/2009,18.7,0,2.5,10.8,939.6,62.68000031,40.50999832
17/05/2009,18.4,0,3.6,12.5,940.3,39.84999847,43.38999939
18/05/2009,19,0,1.9,9.2,942,48,42.06999969
19/05/2009,20.2,0,1.9,7.5,942.4,20.17000008,74.91000366
20/05/2009,23.8,0,1.9,8.9,940.6,73.52999878,39.43000031
21/05/2009,23.8,0,1.4,6.4,938.1,75.72000122,62.58000183
22/05/2009,23.2,19.8,1.4,15.8,937,95.79000092,56.22999954
23/05/2009,14.4,4.6,1.1,10.3,939.8,80.87999725,49.38000107
24/05/2009,17.6,0,2.2,10.8,939.9,65.43000031,62.06999969
25/05/2009,17.6,0,2.2,9.7,941.7,89.88999939,43.27000046
26/05/2009,18,0,2.5,13.1,947.7,23.40999985,79.83999634
27/05/2009,17.9,0,3.3,11.7,948.1,51.34000015,52.79999924
28/05/2009,21.8,0,2.8,9.7,948.3,72.62000275,65.18000031
29/05/2009,22.4,0,1.9,6.4,945.6,90.80000305,43.47999954
30/05/2009,23.4,0.1,1.4,10.8,938.9,110.0999985,25.31999969
31/05/2009,23.9,0,1.4,5.6,939,70.19999695,59.95999908
01/06/2009,24.6,0,2.8,8.6,939.9,69.76000214,47.5
02/06/2009,24.2,0,1.9,8.9,940.5,28.32999992,82.04000092
03/06/2009,24.8,0,1.9,8.9,939.3,16.25,44.72000122
04/06/2009,23.1,0,2.5,10.3,936.4,44.34999847,36.72000122
05/06/2009,17.8,0.1,3.9,14.7,934,39.91999817,28.55999947
06/06/2009,15.9,0,3.3,13.9,934.3,52.86999893,30.21999931
07/06/2009,16.4,0,3.1,10,937.3,37.81000137,48.08000183
08/06/2009,15.2,2.8,5,21.9,936.9,32.79000092,55.90999985
09/06/2009,16.3,0,2.8,8.9,941.8,24.22999954,59.95999908
10/06/2009,20.8,0,3.1,11.1,944.2,56.43000031,31.19000053
11/06/2009,24.2,0,1.9,6.7,946.7,27.05999947,56.29999924
12/06/2009,28.1,0,1.9,7.8,944.7,43.79999924,42.70000076
13/06/2009,29.4,1.4,2.2,13.3,943.9,57.79000092,45.00999832
14/06/2009,26.6,1.4,1.9,10,942.7,84.26999664,44.93999863
15/06/2009,25.2,0.5,1.4,10,941.7,64.20999908,54.77999878
16/06/2009,23,4.6,2.2,,943.1,47.20000076,45.43999863
17/06/2009,25.2,0,2.2,6.4,944.3,125.1999969,7.75
18/06/2009,28.9,0,1.7,8.1,944.4,98.38999939,16.89999962
19/06/2009,29,0,2.2,,944,27.85000038,25.29000092
20/06/2009,27.1,0,2.8,12.8,944,63.47000122,19.02000046
21/06/2009,23.4,0,2.8,12.8,944,37.86999893,60.61000061
22/06/2009,26.1,0,2.8,9.4,943.1,36.36000061,55.13000107
24/06/2009,25,0,3.1,12.2,936.7,61.61999893,21.52000046
25/06/2009,22.9,0,3.9,12.5,937.6,96.73000336,28.87000084
26/06/2009,21.2,0,2.2,8.1,938.6,37.45999908,49.38000107
27/06/2009,22.8,0,2.2,8.9,940,17.64999962,54.75999832
28/06/2009,23.2,0,2.8,10.8,939.5,15.68000031,52.54000092
29/06/2009,25.6,0,1.7,8.6,941.1,71.36000061,24.68000031
30/06/2009,27.4,0,2.2,12.5,942.5,52,22.34000015
01/07/2009,28.6,0,3.1,10.6,943.7,91.72000122,17.70000076
02/07/2009,27.6,0,3.6,10.3,942.4,136.3000031,17.30999947
03/07/2009,27.3,0,2.8,12.2,941,115.4000015,18.92000008
04/07/2009,26,0,3.9,11.7,938.4,33.04999924,58.91999817
05/07/2009,24.7,0,2.2,10.8,937.7,33.88000107,46.38999939
06/07/2009,24.3,0,2.5,10.3,937.1,53.91999817,27.73999977
07/07/2009,25.2,0,1.7,12.2,938.3,53.70999908,26.89999962
08/07/2009,24.7,0,2.5,12.5,939.9,72.58999634,20.54000092
09/07/2009,26.5,0,2.5,9.7,941.2,54.68000031,28.57999992
10/07/2009,26.9,0,1.7,8.3,941.9,62.04000092,30.39999962
11/07/2009,27.8,0,2.8,9.2,941.4,46.27999878,53.68000031
12/07/2009,27.2,0,1.9,9.2,940.5,72.33999634,31.01000023
13/07/2009,27.7,0,2.8,10.8,937.3,36.79999924,31.77000046
14/07/2009,25,0,2.8,10.3,939.3,36.02999878,41.09000015
15/07/2009,24.6,0,1.7,7.2,942.4,37.61000061,38.29000092
16/07/2009,27,0,3.1,13.9,944,45.08000183,30.12000084
17/07/2009,22.6,0,3.1,12.2,946.5,48.58000183,42.61000061
18/07/2009,21.6,0,1.9,9.7,947.7,27.03000069,41.31999969
19/07/2009,25.6,0,1.9,6.1,944.6,22.57999992,44.54999924
20/07/2009,26.2,0,1.4,6.1,943.1,32.61999893,44.70000076
21/07/2009,29.4,0,3.6,18.6,940.2,53.04000092,33.95999908
22/07/2009,27.5,1.7,4.2,14.2,936.5,74.68000031,24.45999908
23/07/2009,23,0.1,4.7,13.1,940.1,62.72999954,40.74000168
24/07/2009,24.1,0,2.5,9.2,945.1,155.8999939,7.940000057
25/07/2009,26.8,0,2.5,8.6,946.1,26.19000053,38.40999985
26/07/2009,28.6,0,2.5,9.4,943.7,43.47000122,38.27999878
27/07/2009,27.6,0,2.2,8.6,940,71.73999786,29.88999939
28/07/2009,27.6,0,2.2,8.3,941.9,125.6999969,12.76000023
29/07/2009,27.1,0,4.2,12.2,944.4,129.1999969,8.68999958
30/07/2009,27.2,0,1.9,6.7,946.1,143.6000061,8.949999809
31/07/2009,27.7,0,1.7,9.7,943.4,118.6999969,9.899999619
01/08/2009,24.8,0,1.7,16.7,940,76.93000031,26.71999931
02/08/2009,22.7,0,1.7,7.5,941,55.61999893,37.40000153
03/08/2009,25.6,0,1.4,6.1,940,34.83000183,39.11000061
04/08/2009,27.8,0,2.2,8.3,941.1,102.1999969,7.559999943
05/08/2009,29.5,0,1.9,9.4,939.9,95.08000183,8.529999733
06/08/2009,27.6,0,2.8,10.3,940.1,131.6999969,6.510000229
07/08/2009,27.4,0,2.8,7.8,941,87.86000061,6.849999905
08/08/2009,26.4,0,1.9,16.1,939.5,73.58999634,7.690000057
09/08/2009,25.1,0,3.6,12.2,939.9,14.88000011,49.65000153
10/08/2009,24.7,0.8,3.6,10.6,943.2,70.05999756,16.40999985
11/08/2009,25.3,0,1.7,7.2,943.1,58.11999893,23.44000053
12/08/2009,27.8,0,1.4,6.1,943.1,89.30000305,6.139999866
13/08/2009,29,0,2.2,10.3,941.2,86.56999969,8.039999962
14/08/2009,27.6,0,1.4,11.9,940.7,68.18000031,12.27000046
15/08/2009,28.4,0,1.7,6.1,941.6,58,8.670000076
16/08/2009,28.8,0,1.7,6.4,943,52.75999832,6.300000191
17/08/2009,29.3,0,1.7,7.5,942.5,53.36000061,10.71000004
18/08/2009,30.4,0,1.7,7.2,941.9,52.29000092,7.929999828
19/08/2009,29.3,0,1.4,7.8,943,29.20000076,9.960000038
20/08/2009,29,0,2.2,9.2,944.9,38.11999893,7.53000021
21/08/2009,28.7,0,2.2,7.8,944.8,40.02999878,7.650000095
22/08/2009,28.6,0,1.9,8.9,942.8,51.59999847,13.97000027
23/08/2009,30.2,0,1.9,11.1,939.4,44.13999939,13.52999973
24/08/2009,26.8,0,2.8,10.8,936.1,32.93999863,7.309999943
25/08/2009,25.6,0,2.5,8.6,938.2,42.31999969,8.210000038
26/08/2009,25.8,0,1.7,7.2,940.4,48.16999817,9.930000305
27/08/2009,26.6,0,1.4,6.4,943,43.13999939,7.389999866
28/08/2009,28.5,0,1.4,15,941.4,35.31999969,8.859999657
29/08/2009,26.9,0,1.9,10,943.2,25.89999962,8.270000458
30/08/2009,28.5,0,1.9,6.7,941.7,29.43000031,9.229999542
31/08/2009,29,0,1.4,9.2,940.8,24.43000031,7.159999847
01/09/2009,26.9,0,2.5,8.9,940,73.76999664,6.980000019
02/09/2009,25,0,2.5,12.2,940.5,66.58000183,13.93999958
03/09/2009,24.2,0,2.2,8.3,940.9,65.01999664,12.82999992
04/09/2009,25.7,0,1.7,13.6,942,36.08000183,7.860000134
05/09/2009,23.4,0,2.2,13.3,944,27.20000076,7.840000153
06/09/2009,26.8,0,1.4,6.4,943.2,17.93000031,31.19000053
07/09/2009,26.7,0,1.9,9.2,944.1,22.87999916,27.26000023
08/09/2009,26.2,0,1.1,8.3,943.3,22.46999931,25.40999985
09/09/2009,25.3,0,1.4,5.6,943.8,55.02000046,10.06000042
10/09/2009,25.5,0,1.4,5.6,945.5,3.670000076,6.840000153
11/09/2009,24.8,0,2.2,7.8,943.2,46.50999832,10.35999966
12/09/2009,24,0.4,0.8,11.1,940.2,52.84000015,6.639999866
13/09/2009,22.5,0.9,1.1,11.4,940.2,46.47000122,7.019999981
14/09/2009,20.2,0,3.3,10.8,937.5,27.37000084,6.480000019
15/09/2009,17.5,0,2.8,11.1,936.1,46.90000153,7.059999943
16/09/2009,16.4,2.9,1.7,11.1,935.6,40.02999878,11.43999958
17/09/2009,11.8,4.3,1.1,6.4,935.5,35.72000122,35.06000137
18/09/2009,13.8,2,2.2,9.7,941,35.22999954,24.47999954
19/09/2009,16.2,0,1.7,7.2,945.5,26.09000015,7.739999771
20/09/2009,17.8,0,1.7,6.4,946.2,32.02000046,13.77999973
21/09/2009,18.2,0,2.8,9.7,947.3,37.52999878,7.949999809
22/09/2009,20,0,2.2,9.7,946.6,49.15000153,14.18999958
23/09/2009,22.2,0,2.8,10.8,946.4,5,6.829999924
24/09/2009,21,0,0.6,6.1,945.8,120.9000015,7.400000095
25/09/2009,21.8,0,1.9,8.3,944.6,55.86999893,7.239999771
26/09/2009,21.7,0,1.9,9.7,942.9,47.95999908,8.770000458
27/09/2009,20.8,0.2,1.4,23.1,944.4,30.79000092,28.80999947
28/09/2009,19.8,0,3.1,9.2,943.8,46.81000137,21.89999962
29/09/2009,18.5,1.6,2.8,8.6,942.7,42.54999924,17.20999908
30/09/2009,18.3,0,1.4,5.3,940.5,27.27000046,30.63999939
01/10/2009,19.3,0,0.8,4.7,942.5,36.31000137,10.55000019
02/10/2009,19.6,0,1.1,6.4,943.3,84.66000366,11.28999996
03/10/2009,19.2,0,1.4,6.1,943.3,30.53000069,43.72000122
04/10/2009,19.8,0,1.4,6.4,942.7,26.73999977,41.61999893
05/10/2009,21.6,0,1.1,4.7,942.5,46.27999878,26.12000084
06/10/2009,22.2,0,1.7,8.1,941.9,102.1999969,8.760000229
07/10/2009,19.7,14.8,2.8,11.4,941.4,122.0999985,10.61999989
08/10/2009,17.8,0.4,0,,941.3,86.33999634,10.51000023
09/10/2009,18.2,0,1.4,4.4,943.4,60.65000153,15.59000015
10/10/2009,18.9,0,0.8,7.2,944.8,45.27000046,38.06000137
11/10/2009,20.1,0,1.4,6.9,945.6,33.56999969,38.29999924
12/10/2009,19.7,0,1.9,11.4,944.4,39.91999817,42.40999985
13/10/2009,17.1,0,2.2,9.7,944.8,51.90999985,24.39999962
14/10/2009,18.7,0,1.1,9.4,942.4,97,8.859999657
15/10/2009,18,0,3.1,10.8,941.7,98.22000122,7.110000134
16/10/2009,12.5,0,1.9,9.4,944.2,97.86000061,8.020000458
17/10/2009,14.5,0,1.7,6.7,943.7,55.95000076,20.78000069
18/10/2009,14.5,0,1.1,5.8,940.3,73.55000305,10.65999985
19/10/2009,14.2,0,1.4,7.5,938.2,88.76000214,8.489999771
20/10/2009,13,13.1,2.5,11.1,931.7,145.3999939,5.800000191
21/10/2009,11,8.9,3.6,13.1,928.6,51.65999985,17.23999977
22/10/2009,13.4,0,5.3,16.1,938.9,131.1999969,7.929999828
23/10/2009,13.4,0,1.7,7.8,944.7,128.6000061,7.940000057
24/10/2009,15.5,0,1.1,5,945,142.3999939,7.829999924
25/10/2009,16.3,0,1.1,3.9,944.7,84.34999847,10.02000046
26/10/2009,18.6,0,1.7,6.7,942.7,144.3999939,7.019999981
27/10/2009,18.1,0,1.4,5.6,942.6,91.05999756,7.429999828
28/10/2009,17.7,0,0.8,6.1,943.7,74.51000214,13.94999981
29/10/2009,18.2,0,1.4,5,944.6,138.3000031,7.429999828
30/10/2009,17.7,0,0.8,6.1,946.6,148.1999969,6.820000172
31/10/2009,17.5,0,1.4,4.4,949.5,105.3000031,7.260000229
01/11/2009,17.8,0,1.4,10.3,947.3,57.79999924,9.010000229
02/11/2009,13.4,0,2.5,13.1,942.2,94.27999878,7.289999962
03/11/2009,13.9,0,1.4,11.7,941.3,44.50999832,29.31999969
04/11/2009,13.3,0,4.4,17.8,935,62.13000107,25.10000038
05/11/2009,10.6,0,4.2,13.9,938.1,97.80999756,9.739999771
06/11/2009,12.3,0,2.8,10.3,939,63.33000183,23.80999947
07/11/2009,11.2,0,4.7,17.8,940,44.38000107,22.40999985
08/11/2009,11.3,0,3.6,14.2,940,19.93000031,48.08000183
09/11/2009,10.4,0,1.7,8.1,941.5,48.81000137,27.82999992
10/11/2009,10.4,0,1.4,9.2,941.9,56.15999985,31.82999992
11/11/2009,12.9,0,1.7,10.3,938.9,92.70999908,10.14999962
12/11/2009,11.7,0,1.1,6.1,940.1,147.5,7.329999924
13/11/2009,11.8,0,0.3,5.8,942.1,54.58000183,13.09000015
14/11/2009,12.6,0,1.9,8.9,943,42.06000137,12.15999985
15/11/2009,13.2,0,0.3,7.8,941.8,50.75,18.17000008
16/11/2009,14,0,1.1,6.4,941.2,80.91000366,9.350000381
17/11/2009,13.6,0,1.1,3.6,943.9,54.58000183,17.62999916
18/11/2009,14.8,0,1.7,5.6,946,91.59999847,8.760000229
19/11/2009,13.6,0,0.6,5,945.5,117.5,7.829999924
20/11/2009,11.6,0,1.1,4.2,949,117.3000031,10.89000034
21/11/2009,12,0,0.8,5.6,949,70.93000031,16.36000061
22/11/2009,11.6,0,2.8,10.8,952.5,44.93000031,20.79999924
23/11/2009,9.5,0,0.8,6.7,953.7,85.05999756,10.19999981
24/11/2009,9.4,0,0.8,5.3,951.7,101.3000031,8.640000343
25/11/2009,8.4,0,1.4,8.3,945.6,121.8000031,8.380000114
26/11/2009,9.7,1.8,0.6,7.2,944.8,61.38999939,20.52000046
27/11/2009,8.5,0,1.9,6.9,943.7,76.22000122,8.590000153
28/11/2009,7.2,0.9,2.2,8.3,944.4,43.56000137,17.95999908
29/11/2009,6.3,9.8,2.2,13.6,935.4,26.54999924,26.69000053
30/11/2009,6,0.1,2.8,12.8,939.4,68.87000275,22.71999931
01/12/2009,6.3,0.7,2.5,11.4,943.3,81.31999969,8.609999657
02/12/2009,9.4,1.8,2.2,10,941.9,82.62000275,28.56999969
03/12/2009,9.4,0,3.1,10.8,942.3,70.77999878,22.02000046
04/12/2009,8.4,0,1.4,8.9,944.1,37.15000153,33.15999985
05/12/2009,5,0,1.4,4.2,944.6,33.08000183,38.90000153
06/12/2009,8.2,0.6,1.4,9.2,943,39.86000061,31.22999954
07/12/2009,9.2,3.9,1.9,6.7,943.3,109.0999985,9.609999657
08/12/2009,9.1,0,0.8,5.8,947.2,162.6999969,5.190000057
09/12/2009,7.8,0,1.1,3.6,949.4,122.1999969,5.360000134
10/12/2009,8,0,1.1,4.2,949.4,147.8999939,5.420000076
11/12/2009,8.5,0,0.3,4.4,946.2,155.1000061,5.409999847
12/12/2009,6.3,0,0.3,10.6,940.4,35.27999878,34.75999832
13/12/2009,4,0.3,3.6,14.2,932.7,42.74000168,32.13000107
14/12/2009,2.3,0.5,3.9,14.7,932.1,115.9000015,7.190000057
15/12/2009,1.4,0,1.1,5.6,935.1,152.1000061,5.489999771
16/12/2009,-0.3,0.9,0.6,4.2,935,196.3999939,5.090000153
17/12/2009,6.8,0,3.9,14.4,934.3,183.6000061,4.980000019
18/12/2009,2.3,0,0.8,10.3,934.3,154,4.639999866
19/12/2009,1.3,0,3.3,10.8,935.9,101.4000015,5.119999886
20/12/2009,-1.1,5.8,0.8,3.6,938.7,47.70000076,19.80999947
21/12/2009,0.8,8.8,1.7,8.3,933,173.1999969,5.039999962
22/12/2009,7.1,22.1,1.7,15.3,926.3,160.1999969,4.929999828
23/12/2009,8.9,26.5,4.2,18.6,926.3,122.4000015,5.269999981
24/12/2009,10.4,7.5,4.2,18.9,925,38.84999847,24.79000092
25/12/2009,5.5,12.5,1.4,,932.6,50.84000015,26.75
26/12/2009,6.5,1.3,1.1,,937.9,48.54999924,31.79999924
27/12/2009,3.8,0.7,1.1,,943,14.31000042,56.77000046
28/12/2009,7.3,9.5,0.3,4.2,938.6,46.93999863,31.47999954
29/12/2009,12,11.3,1.9,12.5,932.3,45.02999878,25.45000076
30/12/2009,9.7,9.5,4.4,,928.8,53.22999954,30.77000046
31/12/2009,6.1,5,4.4,7.5,928.5,86.20999908,21
01/01/2010,5.6,0.1,4.4,16.1,938.5,6.630000114,115.4000015
02/01/2010,5,0,1.1,5.8,942.8,21.71999931,64.19000244
03/01/2010,5.8,6.7,0.8,5.3,941.6,29.20000076,55.84999847
04/01/2010,7.8,9.5,1.7,6.7,936.4,47.52999878,18.70000076
05/01/2010,8,0,0.6,5.3,926,56.97000122,27.04999924
06/01/2010,5.2,5.3,2.8,8.1,928.6,11.03999996,90.11000061
07/01/2010,2.1,9.3,5,16.1,925.8,32.77999878,50.50999832
08/01/2010,1.4,0,3.6,,934.1,21.09000015,93.13999939
09/01/2010,0.3,0,2.5,9.7,938.8,15.05000019,89.94999695
10/01/2010,-1.8,4.4,0.3,4.4,938.8,47.49000168,33.13000107
11/01/2010,-0.4,0.2,1.7,4.7,943.1,43.56000137,46.88999939
12/01/2010,1.6,6.2,1.4,9.2,942.6,47.36999893,8.989999771
13/01/2010,4.6,10.7,2.2,7.2,937.6,73.01999664,13.25
14/01/2010,8.4,0,5.6,17.8,939.9,17.79999924,108.5
15/01/2010,5.1,0,1.4,5.6,946,95.12000275,18.18000031
16/01/2010,6.7,0.2,0.6,4.7,946,55.72999954,16.46999931
17/01/2010,9.9,0,1.4,6.7,946.6,27.13999939,43.31000137
18/01/2010,10.6,0.4,1.4,5.8,945.6,34.72000122,47.56999969
19/01/2010,9.1,2.4,1.9,6.4,942.8,67.06999969,14.25
20/01/2010,8.5,0,2.8,9.4,945.2,25.14999962,70.91999817
21/01/2010,6,0,0.8,3.3,945.9,77.83999634,16.81999969
22/01/2010,5.9,0,0.8,4.2,945.1,70.90000153,15.82999992
23/01/2010,8.6,0,1.4,7.8,940.4,20.35000038,79.91000366
24/01/2010,8.8,0,,,945.4,35.90000153,56.66999817
25/01/2010,5.2,5.5,1.9,12.2,945.1,24.93000031,72.23999786
26/01/2010,4.4,0,5,16.9,943.6,25.05999947,82.48000336
27/01/2010,2.4,0.1,3.9,14.4,944.8,27.05999947,73.40000153
28/01/2010,3.6,0,1.9,9.7,944.7,90.90000153,11.53999996
29/01/2010,5.7,0,1.9,12.8,941,71.91999817,22.03000069
30/01/2010,6.9,0,3.3,13.1,932.3,13.31999969,102.1999969
31/01/2010,6.7,0,2.2,9.4,935,9.279999733,107.5999985
01/02/2010,6.1,0,1.9,3.9,945.2,27.32999992,82.88999939
02/02/2010,4.8,0,0.6,5.8,946.2,64.59999847,32.63999939
03/02/2010,6.7,0.8,1.4,5.8,943.8,69.05000305,24.19000053
04/02/2010,7.9,3.6,1.1,14.2,935.9,57.97000122,15.14999962
05/02/2010,9.7,0,3.1,14.7,944.6,16.67000008,95.91999817
06/02/2010,9.6,0,3.3,12.5,945,17.54999924,91.5
07/02/2010,7.6,0.4,1.4,4.7,942.6,40.5,32.49000168
08/02/2010,9.2,4.8,1.9,8.3,933,49.45999908,13.47000027
09/02/2010,7.6,0,,,930.3,23.90999985,75.30000305
